lg	cm	id	sd
3 51.93 comp4219_c0_seq1_m.1011 Au
3 51.93 comp25295_c0_seq1_m.10929 Au
3 51.93 comp16431_c0_seq2_m.34946 Au
3 51.93 comp16375_c0_seq1_m.8904 Au
3 51.93 comp16753_c0_seq1_m.39035 Au
3 51.93 comp10593_c0_seq1_m.4890 Au
3 53.78 comp9292_c0_seq1_m.4043 Au
3 53.78 comp14221_c0_seq1_m.7460 Au
3 53.78 comp18796_c0_seq7_m.20746 Au
3 53.78 comp8443_c0_seq1_m.3496 Au
3 53.78 comp13024_c0_seq1_m.28927 Au
3 53.78 comp16812_c0_seq2_m.32810 Au
3 53.78 comp12202_c0_seq1_m.5996 Au
3 53.78 comp8494_c0_seq1_m.3523 Au
3 53.78 comp8267_c0_seq1_m.3388 Au
3 53.78 comp8685_c0_seq1_m.30861 Au
3 53.78 comp11554_c0_seq1_m.35973 Au
3 53.78 comp13024_c0_seq1_m.28928 Au
3 53.78 comp17309_c0_seq1_m.9479 Au
3 53.78 comp44880_c0_seq1_m.11426 Au
3 53.78 comp17767_c0_seq1_m.9751 Au
3 53.78 comp67603_c0_seq1_m.11977 Au
3 53.78 comp4747_c0_seq1_m.1425 Au
3 53.78 comp9221_c0_seq1_m.15408 Au
3 53.78 comp18143_c0_seq1_m.15374 Au
3 53.78 comp18219_c0_seq2_m.25249 Au
3 53.78 comp15081_c0_seq1_m.8045 Au
3 53.78 comp11360_c0_seq1_m.5384 Au
3 53.78 comp14913_c0_seq1_m.27678 Au
3 53.78 comp17848_c0_seq1_m.20042 Au
3 53.78 comp13050_c0_seq1_m.26431 Au
3 53.78 comp17259_c0_seq1_m.33179 Au
3 53.78 comp16593_c0_seq1_m.34775 Au
3 53.78 comp19129_c0_seq1_m.10472 Au
3 53.78 comp18219_c0_seq2_m.25248 Au
3 53.78 comp14421_c0_seq1_m.7592 Au
3 53.78 comp11037_c0_seq1_m.5186 Au
3 53.78 comp19129_c0_seq1_m.10473 Au
3 53.78 comp4927_c0_seq1_m.1551 Au
3 53.78 comp15122_c0_seq1_m.8069 Au
3 53.78 comp19802_c0_seq1_m.10569 Au
3 53.78 comp13194_c0_seq1_m.6723 Au
3 53.78 comp16990_c0_seq1_m.9289 Au
3 53.78 comp9593_c0_seq1_m.4237 Au
3 53.78 comp14481_c0_seq1_m.7631 Au
3 53.78 comp17365_c0_seq1_m.20343 Au
3 53.78 comp10591_c0_seq1_m.37138 Au
3 53.78 comp21116_c0_seq1_m.10704 Au
3 53.78 comp5131_c0_seq1_m.1706 Au
3 53.78 comp9946_c0_seq1_m.4454 Au
3 53.78 comp14239_c0_seq1_m.27909 Au
3 53.78 comp41735_c0_seq1_m.11361 Au
3 53.78 comp10208_c0_seq1_m.4627 Au
3 53.78 comp140263_c0_seq1_m.13790 Au
3 53.78 comp9146_c0_seq1_m.30756 Au
3 53.78 comp14124_c0_seq1_m.7366 Au
3 53.78 comp8938_c0_seq1_m.3811 Au
3 53.78 comp35275_c0_seq1_m.11203 Au
3 53.78 comp22454_c0_seq1_m.10782 Au
3 53.78 comp30998_c0_seq1_m.11098 Au
3 53.78 comp6183_c0_seq1_m.16159 Au
3 53.78 comp53258_c0_seq1_m.11633 Au
3 53.78 comp4100_c0_seq1_m.949 Au
3 53.78 comp8691_c0_seq1_m.3629 Au
3 53.78 comp9593_c0_seq1_m.4238 Au
3 53.78 comp24156_c0_seq1_m.10869 Au
3 53.78 comp15984_c1_seq5_m.16972 Au
3 53.78 comp4572_c0_seq1_m.1253 Au
3 53.78 comp12842_c0_seq1_m.6461 Au
3 53.78 comp8492_c0_seq1_m.3522 Au
3 53.78 comp15071_c0_seq1_m.37429 Au
3 53.78 comp24926_c0_seq1_m.10904 Au
3 53.78 comp13563_c0_seq1_m.19617 Au
3 53.78 comp14608_c1_seq1_m.30265 Au
3 53.78 comp17155_c0_seq1_m.16450 Au
3 53.78 comp26075_c0_seq1_m.10968 Au
3 53.78 comp18027_c0_seq1_m.9886 Au
3 53.78 comp7254_c0_seq1_m.2820 Au
3 53.78 comp15530_c0_seq1_m.20716 Au
3 53.78 comp4572_c0_seq1_m.1252 Au
3 53.78 comp11507_c0_seq1_m.5486 Au
3 53.78 comp14759_c0_seq1_m.29353 Au
3 53.78 comp12065_c0_seq1_m.5899 Au
3 53.78 comp7395_c0_seq1_m.2916 Au
3 53.78 comp17027_c2_seq1_m.39302 Au
3 53.78 comp9946_c0_seq1_m.4453 Au
3 53.78 comp19558_c0_seq1_m.10535 Au
3 53.78 comp8104_c0_seq1_m.3317 Au
3 53.78 comp7928_c0_seq1_m.3221 Au
3 53.78 comp18385_c0_seq1_m.16018 Au
3 53.78 comp12842_c0_seq1_m.6460 Au
3 53.78 comp18476_c0_seq1_m.27719 Au
3 53.78 comp12553_c0_seq1_m.6248 Au
3 53.78 comp76614_c0_seq1_m.12201 Au
3 53.78 comp17330_c0_seq1_m.34664 Au
3 53.78 comp19011_c0_seq1_m.26211 Au
3 53.78 comp7246_c0_seq1_m.30994 Au
3 53.78 comp17872_c0_seq1_m.9813 Au
3 53.78 comp16709_c0_seq1_m.9128 Au
3 53.78 comp8027_c0_seq1_m.39044 Au
3 55.63 comp9084_c0_seq1_m.3910 Au
3 55.63 comp15127_c0_seq1_m.8076 Au
3 55.63 comp17781_c0_seq1_m.32787 Au
3 55.63 comp14673_c0_seq1_m.25954 Au
3 55.63 comp14559_c1_seq1_m.27283 Au
3 55.63 comp10610_c0_seq1_m.33192 Au
3 55.63 comp19011_c0_seq3_m.26212 Au
3 55.63 comp13999_c0_seq1_m.7265 Au
3 55.63 comp15075_c0_seq1_m.29682 Au
3 55.63 comp4873_c0_seq1_m.1521 Au
3 55.63 comp6183_c1_seq1_m.16160 Au
3 55.63 comp17154_c0_seq1_m.9386 Au
3 55.63 comp13172_c0_seq1_m.6705 Au
3 55.63 comp17532_c0_seq3_m.26960 Au
3 55.63 comp19203_c0_seq1_m.10486 Au
3 55.63 comp10514_c0_seq1_m.30856 Au
3 55.63 comp14167_c0_seq1_m.7408 Au
3 57.49 comp14729_c0_seq1_m.34201 Au
3 57.49 comp13991_c0_seq1_m.7256 Au
3 57.49 comp6676_c0_seq1_m.2460 Au
3 57.49 comp18594_c0_seq1_m.10224 Au
3 57.49 comp14523_c0_seq1_m.7659 Au
3 57.49 comp14673_c0_seq1_m.25955 Au
3 57.49 comp10604_c0_seq1_m.4899 Au
3 57.49 comp77482_c0_seq1_m.12238 Au
3 57.49 comp13593_c1_seq1_m.18906 Au
3 57.49 comp6919_c0_seq1_m.17023 Au
3 57.49 comp17856_c0_seq1_m.9804 Au
3 59.34 comp16149_c0_seq1_m.8770 Au
3 59.34 comp13096_c0_seq1_m.17166 Au
3 59.34 comp13494_c0_seq1_m.6937 Au
3 59.34 comp14434_c0_seq1_m.32496 Au
3 59.34 comp12704_c0_seq1_m.6368 Au
3 59.34 comp24156_c0_seq1_m.10868 Au
3 59.34 comp18789_c0_seq1_m.25531 Au
3 59.34 comp3968_c0_seq1_m.849 Au
3 59.34 comp13381_c0_seq1_m.29319 Au
3 59.34 comp17318_c0_seq1_m.9491 Au
3 59.34 comp17318_c0_seq1_m.9492 Au
3 59.34 comp14840_c0_seq1_m.38929 Au
3 59.34 comp17299_c0_seq1_m.9471 Au
3 59.34 comp13716_c0_seq1_m.7069 Au
3 59.34 comp12257_c0_seq1_m.6030 Au
3 59.34 comp18249_c0_seq1_m.10033 Au
3 59.34 comp11997_c0_seq1_m.5845 Au
3 59.34 comp17035_c0_seq1_m.15446 Au
3 59.34 comp13965_c0_seq1_m.7236 Au
3 59.34 comp11687_c0_seq1_m.5634 Au
3 59.34 comp11601_c0_seq1_m.5555 Au
3 59.34 comp16965_c0_seq1_m.31201 Au
3 59.34 comp16350_c0_seq2_m.20404 Au
3 59.34 comp18789_c0_seq3_m.25533 Au
3 59.34 comp11853_c0_seq1_m.5751 Au
3 59.34 comp9590_c0_seq1_m.4236 Au
3 59.34 comp16948_c0_seq1_m.19911 Au
3 59.34 comp9106_c0_seq1_m.3923 Au
3 59.34 comp17909_c0_seq2_m.26409 Au
3 59.34 comp12257_c0_seq1_m.6031 Au
3 61.19 comp12684_c0_seq2_m.24493 Au
3 61.19 comp88355_c0_seq1_m.12514 Au
3 61.19 comp13566_c0_seq1_m.6982 Au
3 61.19 comp15093_c0_seq1_m.8049 Au
3 61.19 comp18169_c0_seq1_m.29205 Au
3 61.19 comp5162_c0_seq1_m.1728 Au
3 61.19 comp3935_c0_seq1_m.825 Au
3 61.19 comp17500_c0_seq1_m.35342 Au
3 61.19 comp5162_c0_seq1_m.1729 Au
3 61.19 comp17512_c1_seq1_m.39014 Au
3 61.19 comp68418_c0_seq1_m.11999 Au
3 61.19 comp58588_c0_seq1_m.11756 Au
3 61.19 comp18546_c0_seq2_m.33100 Au
3 61.19 comp18546_c0_seq6_m.33103 Au
3 61.19 comp18160_c0_seq1_m.19731 Au
3 61.19 comp12118_c0_seq1_m.18310 Au
3 61.19 comp10921_c0_seq1_m.5114 Au
3 61.19 comp13832_c0_seq1_m.7146 Au
3 61.19 comp10510_c0_seq1_m.4831 Au
3 61.19 comp16858_c0_seq1_m.18882 Au
3 61.19 comp12133_c0_seq1_m.5948 Au
3 61.19 comp18546_c0_seq1_m.33099 Au
3 61.19 comp14658_c0_seq1_m.7745 Au
3 61.19 comp11340_c0_seq1_m.5374 Au
3 61.19 comp1145_c0_seq1_m.301 Au
3 61.19 comp10867_c0_seq1_m.5082 Au
3 61.19 comp17592_c0_seq1_m.21242 Au
3 61.19 comp8015_c0_seq2_m.25439 Au
3 61.19 comp10364_c0_seq1_m.4729 Au
3 61.19 comp9691_c0_seq1_m.4294 Au
3 61.19 comp16770_c0_seq1_m.9170 Au
3 61.19 comp14658_c0_seq1_m.7744 Au
3 61.19 comp14853_c0_seq1_m.7875 Au
3 61.19 comp3964_c0_seq1_m.847 Au
3 61.19 comp18160_c0_seq2_m.19729 Au
3 61.19 comp15441_c0_seq1_m.8291 Au
3 61.19 comp15469_c0_seq1_m.8314 Au
3 61.19 comp16141_c0_seq1_m.8764 Au
3 61.19 comp17890_c0_seq1_m.9820 Au
3 61.19 comp18328_c0_seq2_m.34979 Au
3 61.19 comp18344_c0_seq1_m.27693 Au
3 61.19 comp7358_c0_seq1_m.2891 Au
3 61.19 comp19276_c0_seq1_m.10500 Au
3 61.19 comp14057_c0_seq1_m.7303 Au
3 61.19 comp4061_c0_seq1_m.916 Au
3 61.19 comp17838_c0_seq1_m.36944 Au
3 61.19 comp12577_c0_seq1_m.6268 Au
3 61.19 comp14746_c0_seq1_m.7799 Au
3 63.04 comp13168_c0_seq1_m.37352 Au
3 63.04 comp8250_c0_seq1_m.20826 Au
3 63.04 comp4726_c0_seq1_m.1407 Au
3 63.04 comp16573_c0_seq2_m.39012 Au
3 63.04 comp11655_c0_seq1_m.5604 Au
3 63.04 comp7364_c0_seq1_m.2894 Au
3 63.04 comp14816_c1_seq1_m.26118 Au
3 63.04 comp9430_c0_seq1_m.4130 Au
3 63.04 comp16695_c0_seq1_m.9119 Au
3 63.04 comp18950_c1_seq1_m.29893 Au
3 63.04 comp16448_c0_seq1_m.8950 Au
3 64.89 comp18292_c0_seq1_m.10062 Au
3 64.89 comp11186_c0_seq1_m.5289 Au
3 64.89 comp11600_c0_seq1_m.5554 Au
3 64.89 comp14888_c0_seq1_m.7904 Au
3 64.89 comp13167_c0_seq1_m.6701 Au
3 64.89 comp13390_c0_seq1_m.6863 Au
3 64.89 comp12962_c0_seq1_m.6567 Au
3 64.89 comp15406_c0_seq1_m.23423 Au
3 64.89 comp18076_c0_seq3_m.36552 Au
3 64.89 comp15681_c0_seq1_m.8471 Au
3 64.89 comp9885_c0_seq1_m.4404 Au
3 64.89 comp11649_c0_seq1_m.5595 Au
3 64.89 comp9431_c0_seq1_m.4131 Au
3 64.89 comp50800_c0_seq1_m.11578 Au
3 64.89 comp11874_c0_seq1_m.5767 Au
3 64.89 comp18634_c0_seq1_m.10249 Au
3 64.89 comp12975_c0_seq1_m.6573 Au
3 64.89 comp18134_c0_seq2_m.34878 Au
3 64.89 comp13682_c0_seq1_m.7043 Au
3 64.89 comp16184_c0_seq1_m.28726 Au
3 66.75 comp11860_c0_seq1_m.5755 Au
3 66.75 comp17446_c0_seq1_m.16986 Au
3 66.75 comp51411_c0_seq1_m.11591 Au
3 66.75 comp15123_c0_seq1_m.8072 Au
3 66.75 comp5041_c0_seq1_m.1642 Au
3 66.75 comp13747_c0_seq1_m.7095 Au
3 66.75 comp10877_c0_seq1_m.37165 Au
3 66.75 comp10520_c0_seq1_m.4840 Au
3 66.75 comp13680_c0_seq1_m.7041 Au
3 66.75 comp10520_c0_seq1_m.4839 Au
3 66.75 comp12318_c0_seq1_m.6080 Au
3 66.75 comp4521_c1_seq1_m.36339 Au
3 66.75 comp10851_c0_seq1_m.5073 Au
3 68.60 comp15922_c0_seq1_m.25067 Au
3 68.60 comp13297_c0_seq1_m.6803 Au
3 68.60 comp16291_c0_seq1_m.8858 Au
3 68.60 comp17437_c0_seq1_m.9560 Au
3 70.45 comp13337_c0_seq1_m.6830 Au
3 70.45 comp82897_c0_seq1_m.12383 Au
3 70.45 comp6578_c0_seq1_m.2402 Au
3 70.45 comp11893_c0_seq1_m.5780 Au
3 70.45 comp10383_c0_seq1_m.4741 Au
3 70.45 comp15085_c0_seq1_m.8046 Au
3 70.45 comp16229_c0_seq1_m.8818 Au
3 70.45 comp17311_c0_seq1_m.9482 Au
3 70.45 comp13457_c0_seq1_m.6909 Au
3 70.45 comp16185_c0_seq1_m.15851 Au
3 70.45 comp18262_c0_seq1_m.10045 Au
3 70.45 comp11570_c0_seq1_m.5534 Au
3 70.45 comp15018_c0_seq1_m.8000 Au
3 70.45 comp16186_c1_seq1_m.20338 Au
3 72.30 comp17421_c0_seq1_m.9553 Au
3 72.30 comp11265_c0_seq1_m.5330 Au
3 72.30 comp4781_c0_seq2_m.23059 Au
3 72.30 comp15903_c0_seq1_m.8594 Au
3 72.30 comp13714_c1_seq1_m.33401 Au
3 72.30 comp14573_c0_seq1_m.25181 Au
3 72.30 comp15319_c0_seq1_m.8203 Au
3 72.30 comp10394_c0_seq1_m.32957 Au
3 72.30 comp7251_c0_seq1_m.2817 Au
3 72.30 comp14597_c0_seq1_m.22763 Au
3 72.30 comp14422_c0_seq1_m.16547 Au
3 72.30 comp17139_c0_seq5_m.36447 Au
3 72.30 comp59289_c0_seq1_m.11766 Au
3 72.30 comp16467_c0_seq1_m.16500 Au
3 72.30 comp17776_c0_seq1_m.9757 Au
3 72.30 comp12921_c0_seq1_m.6532 Au
3 72.30 comp16985_c0_seq1_m.9285 Au
3 72.30 comp10620_c0_seq1_m.4906 Au
3 74.15 comp8901_c0_seq1_m.16665 Au
3 74.15 comp18041_c0_seq1_m.9897 Au
3 74.15 comp14647_c0_seq1_m.17697 Au
3 74.15 comp18950_c1_seq1_m.29896 Au
3 74.15 comp12804_c0_seq1_m.6439 Au
3 74.15 comp15343_c0_seq1_m.37302 Au
3 74.15 comp9890_c0_seq1_m.4405 Au
3 74.15 comp17554_c0_seq1_m.36231 Au
3 74.15 comp4655_c0_seq1_m.1345 Au
3 74.15 comp18690_c2_seq33_m.24764 Au
3 74.15 comp15178_c0_seq1_m.27128 Au
3 74.15 comp14182_c0_seq1_m.7427 Au
3 74.15 comp15343_c0_seq1_m.37303 Au
3 74.15 comp8409_c0_seq1_m.3478 Au
3 74.15 comp12958_c0_seq1_m.6563 Au
3 74.15 comp14854_c0_seq1_m.7877 Au
3 74.15 comp18141_c0_seq1_m.9970 Au
3 74.15 comp10767_c0_seq1_m.5019 Au
3 74.15 comp14335_c0_seq1_m.7542 Au
3 74.15 comp10141_c1_seq1_m.28940 Au
3 74.15 comp16013_c0_seq1_m.8667 Au
3 74.15 comp15464_c0_seq1_m.8310 Au
3 74.15 comp99896_c0_seq1_m.12836 Au
3 74.15 comp16182_c0_seq1_m.34016 Au
3 74.15 comp15335_c0_seq1_m.22088 Au
3 74.15 comp15343_c1_seq1_m.37307 Au
3 74.15 comp16895_c0_seq1_m.21695 Au
3 74.15 comp18764_c0_seq1_m.28493 Au
3 74.15 comp16023_c0_seq1_m.8674 Au
3 74.15 comp17697_c0_seq1_m.26095 Au
3 74.15 comp10141_c0_seq1_m.28939 Au
3 74.15 comp7604_c0_seq1_m.3031 Au
3 74.15 comp17697_c0_seq3_m.26097 Au
3 74.15 comp15922_c0_seq1_m.25066 Au
3 74.15 comp102721_c0_seq1_m.12921 Au
3 76.01 comp18750_c0_seq1_m.18644 Au
3 76.01 comp15183_c1_seq1_m.39269 Au
3 76.01 comp143_c0_seq1_m.34 Au
3 76.01 comp16630_c0_seq1_m.9077 Au
3 76.01 comp14866_c0_seq1_m.7892 Au
3 76.01 comp9003_c0_seq1_m.3855 Au
3 76.01 comp16895_c0_seq1_m.21696 Au
3 76.01 comp16943_c0_seq1_m.25044 Au
3 76.01 comp18752_c0_seq1_m.17183 Au
3 76.01 comp97276_c0_seq1_m.12795 Au
3 76.01 comp4160_c0_seq1_m.989 Au
3 76.01 comp15507_c0_seq1_m.8338 Au
3 76.01 comp12666_c0_seq1_m.6343 Au
3 76.01 comp11303_c0_seq1_m.5352 Au
3 76.01 comp12654_c0_seq1_m.6335 Au
3 76.01 comp17770_c0_seq9_m.29724 Au
3 76.01 comp11580_c0_seq1_m.5539 Au
3 76.01 comp12064_c0_seq1_m.5898 Au
3 76.01 comp13465_c0_seq1_m.18231 Au
3 76.01 comp11239_c0_seq1_m.5318 Au
3 76.01 comp9487_c0_seq1_m.4168 Au
3 76.01 comp17429_c0_seq1_m.9555 Au
3 76.01 comp2850_c0_seq1_m.577 Au
3 76.01 comp6819_c0_seq1_m.2566 Au
3 76.01 comp6098_c0_seq1_m.29480 Au
3 76.01 comp11563_c0_seq1_m.21894 Au
3 76.01 comp13972_c0_seq1_m.7243 Au
3 76.01 comp8756_c1_seq1_m.36849 Au
3 76.01 comp4499_c0_seq1_m.1195 Au
3 76.01 comp11144_c0_seq1_m.5265 Au
3 76.01 comp18159_c0_seq1_m.27432 Au
3 76.01 comp12401_c0_seq1_m.6144 Au
3 76.01 comp13717_c0_seq1_m.26521 Au
3 76.01 comp13717_c0_seq2_m.26522 Au
3 76.01 comp15343_c0_seq1_m.37304 Au
3 76.01 comp16436_c0_seq1_m.8942 Au
3 76.01 comp13672_c0_seq1_m.23665 Au
3 76.01 comp18692_c0_seq1_m.10295 Au
3 76.01 comp12043_c0_seq1_m.5880 Au
3 76.01 comp14691_c0_seq1_m.7767 Au
3 76.01 comp9414_c0_seq1_m.4119 Au
3 76.01 comp12059_c0_seq1_m.32337 Au
3 76.01 comp18808_c0_seq3_m.17263 Au
3 77.86 comp15554_c0_seq1_m.32789 Au
3 77.86 comp12164_c0_seq1_m.5977 Au
3 77.86 comp4577_c0_seq1_m.1256 Au
3 77.86 comp12707_c0_seq1_m.6372 Au
3 77.86 comp3993_c0_seq2_m.28554 Au
3 77.86 comp18250_c0_seq1_m.10037 Au
3 77.86 comp18929_c0_seq1_m.31599 Au
3 77.86 comp11478_c0_seq1_m.5465 Au
3 77.86 comp11092_c0_seq1_m.35993 Au
3 77.86 comp7384_c0_seq1_m.2907 Au
3 77.86 comp11478_c0_seq1_m.5464 Au
3 77.86 comp9531_c0_seq1_m.4196 Au
3 77.86 comp12469_c0_seq2_m.37114 Au
3 77.86 comp10878_c0_seq1_m.5089 Au
3 77.86 comp11995_c0_seq1_m.5842 Au
3 77.86 comp9531_c0_seq1_m.4198 Au
3 77.86 comp18250_c0_seq1_m.10036 Au
3 77.86 comp14376_c0_seq2_m.26804 Au
3 77.86 comp16865_c0_seq1_m.9217 Au
3 77.86 comp10674_c0_seq1_m.4949 Au
3 77.86 comp7381_c0_seq1_m.2905 Au
3 77.86 comp6329_c0_seq1_m.34833 Au
3 79.71 comp17250_c0_seq1_m.17981 Au
3 79.71 comp11562_c0_seq1_m.5528 Au
3 79.71 comp16982_c0_seq1_m.31179 Au
3 79.71 comp5851_c0_seq1_m.2015 Au
3 79.71 comp12298_c0_seq1_m.6064 Au
3 79.71 comp18929_c0_seq1_m.31598 Au
3 79.71 comp15243_c0_seq1_m.8160 Au
3 79.71 comp9936_c0_seq1_m.4446 Au
3 79.71 comp10464_c0_seq1_m.4794 Au
3 79.71 comp62923_c0_seq1_m.11845 Au
3 79.71 comp14284_c0_seq1_m.7503 Au
3 79.71 comp18272_c0_seq3_m.16305 Au
3 79.71 comp13491_c0_seq1_m.17103 Au
3 79.71 comp16609_c0_seq2_m.25528 Au
3 79.71 comp17819_c1_seq1_m.38370 Au
3 79.71 comp18932_c0_seq4_m.26383 Au
3 79.71 comp16609_c0_seq1_m.25525 Au
3 79.71 comp15713_c0_seq1_m.8491 Au
3 79.71 comp14112_c0_seq1_m.26514 Au
3 79.71 comp16034_c0_seq1_m.8683 Au
3 79.71 comp8138_c0_seq1_m.35123 Au
3 79.71 comp12989_c0_seq1_m.6582 Au
3 79.71 comp15063_c0_seq1_m.18614 Au
3 79.71 comp12489_c0_seq1_m.6198 Au
3 79.71 comp9177_c0_seq1_m.3956 Au
3 79.71 comp13341_c0_seq1_m.6833 Au
3 79.71 comp13984_c0_seq1_m.21066 Au
3 79.71 comp6493_c0_seq1_m.2342 Au
3 79.71 comp10459_c0_seq1_m.22563 Au
3 79.71 comp17436_c0_seq1_m.18822 Au
3 79.71 comp19033_c0_seq5_m.27169 Au
3 79.71 comp15063_c0_seq3_m.18615 Au
3 79.71 comp15658_c0_seq1_m.8453 Au
3 79.71 comp115798_c0_seq1_m.13317 Au
3 79.71 comp15800_c0_seq1_m.8542 Au
3 79.71 comp16982_c0_seq1_m.31178 Au
3 79.71 comp17114_c0_seq1_m.9363 Au
3 79.71 comp18177_c1_seq8_m.33804 Au
3 79.71 comp16567_c0_seq1_m.29364 Au
3 79.71 comp17822_c0_seq1_m.9786 Au
3 79.71 comp13503_c0_seq1_m.15811 Au
3 81.56 comp15946_c0_seq1_m.8625 Au
3 81.56 comp7324_c0_seq1_m.2868 Au
3 81.56 comp17486_c0_seq2_m.18152 Au
3 81.56 comp17230_c0_seq1_m.32664 Au
3 81.56 comp17853_c0_seq1_m.9803 Au
3 81.56 comp18545_c1_seq1_m.29305 Au
3 81.56 comp15047_c0_seq1_m.8018 Au
3 81.56 comp6613_c0_seq1_m.2428 Au
3 81.56 comp5031_c0_seq1_m.1636 Au
3 81.56 comp6278_c0_seq1_m.2217 Au
3 81.56 comp15047_c0_seq1_m.8019 Au
3 81.56 comp9868_c0_seq1_m.4395 Au
3 81.56 comp10239_c0_seq1_m.4643 Au
3 81.56 comp18182_c0_seq1_m.10002 Au
3 81.56 comp8740_c0_seq1_m.3664 Au
3 81.56 comp10992_c1_seq1_m.25338 Au
3 81.56 comp14700_c0_seq1_m.21698 Au
3 81.56 comp8924_c0_seq1_m.3800 Au
3 81.56 comp11263_c0_seq1_m.31128 Au
3 81.56 comp15742_c0_seq1_m.8507 Au
3 81.56 comp16729_c0_seq1_m.28417 Au
3 81.56 comp8740_c0_seq1_m.3665 Au
3 81.56 comp11896_c1_seq1_m.35858 Au
3 81.56 comp14580_c0_seq1_m.7697 Au
3 81.56 comp17084_c0_seq1_m.34751 Au
3 81.56 comp4854_c0_seq1_m.1506 Au
3 81.56 comp10050_c0_seq2_m.32505 Au
3 81.56 comp10712_c0_seq1_m.4980 Au
3 81.56 comp9271_c0_seq1_m.4028 Au
3 81.56 comp18217_c0_seq1_m.17401 Au
3 83.41 comp9561_c0_seq1_m.4221 Au
3 83.41 comp12439_c0_seq1_m.37075 Au
3 83.41 comp10046_c0_seq1_m.21064 Au
3 83.41 comp3535_c0_seq1_m.17206 Au
3 83.41 comp9271_c0_seq1_m.4027 Au
3 83.41 comp14078_c0_seq1_m.7320 Au
3 83.41 comp17208_c0_seq1_m.9415 Au
3 83.41 comp18078_c0_seq1_m.9918 Au
3 83.41 comp11022_c0_seq1_m.5179 Au
3 83.41 comp17977_c0_seq1_m.9858 Au
3 83.41 comp16729_c0_seq1_m.28416 Au
3 85.27 comp12967_c0_seq1_m.6569 Au
3 85.27 comp14018_c0_seq1_m.7277 Au
3 85.27 comp12706_c0_seq1_m.6370 Au
3 85.27 comp11702_c0_seq1_m.5645 Au
3 85.27 comp12940_c0_seq1_m.6549 Au
3 85.27 comp10454_c0_seq1_m.22597 Au
3 85.27 comp13504_c0_seq1_m.23465 Au
3 85.27 comp17208_c0_seq1_m.9413 Au
3 85.27 comp17442_c0_seq1_m.9562 Au
3 87.12 comp14109_c0_seq1_m.7353 Au
3 87.12 comp18444_c0_seq1_m.18797 Au
3 87.12 comp15230_c0_seq1_m.22008 Au
3 87.12 comp12880_c0_seq1_m.6486 Au
3 87.12 comp14442_c0_seq1_m.7601 Au
3 87.12 comp19020_c0_seq2_m.18092 Au
3 87.12 comp12106_c0_seq1_m.5928 Au
3 87.12 comp16003_c0_seq1_m.17090 Au
3 87.12 comp19490_c0_seq1_m.10530 Au
3 87.12 comp13909_c0_seq1_m.7199 Au
3 87.12 comp11665_c0_seq1_m.5615 Au
3 87.12 comp11820_c0_seq1_m.5724 Au
3 87.12 comp15155_c1_seq2_m.27241 Au
3 87.12 comp16475_c1_seq1_m.19572 Au
3 87.12 comp7306_c0_seq3_m.38733 Au
3 87.12 comp15230_c1_seq1_m.22010 Au
3 87.12 comp6350_c1_seq1_m.16139 Au
3 87.12 comp17168_c0_seq1_m.9392 Au
3 87.12 comp32062_c0_seq1_m.11121 Au
3 87.12 comp7783_c0_seq1_m.20086 Au
3 87.12 comp12106_c0_seq1_m.5927 Au
3 87.12 comp17902_c0_seq1_m.15387 Au
3 87.12 comp57913_c0_seq1_m.11743 Au
3 87.12 comp14545_c0_seq1_m.26252 Au
3 87.12 comp13579_c0_seq1_m.6994 Au
3 87.12 comp23729_c0_seq1_m.10849 Au
3 87.12 comp4345_c0_seq2_m.36760 Au
3 87.12 comp18121_c0_seq2_m.17427 Au
3 87.12 comp3855_c0_seq2_m.39105 Au
3 87.12 comp57673_c0_seq1_m.11736 Au
3 87.12 comp6856_c0_seq1_m.2589 Au
3 87.12 comp12256_c0_seq1_m.6029 Au
3 87.12 comp10609_c0_seq1_m.18331 Au
3 87.12 comp14871_c0_seq1_m.38289 Au
3 87.12 comp6690_c1_seq1_m.17348 Au
3 87.12 comp10625_c0_seq2_m.38316 Au
3 87.12 comp13509_c0_seq1_m.23335 Au
3 87.12 comp13509_c0_seq1_m.23336 Au
3 87.12 comp10220_c0_seq1_m.4634 Au
3 87.12 comp8747_c0_seq1_m.3669 Au
3 87.12 comp10064_c0_seq1_m.4536 Au
3 87.12 comp12115_c0_seq1_m.5936 Au
3 87.12 comp12201_c0_seq1_m.26667 Au
3 87.12 comp15754_c0_seq1_m.8515 Au
3 87.12 comp12465_c0_seq1_m.34324 Au
3 87.12 comp18126_c0_seq2_m.26406 Au
3 87.12 comp15925_c0_seq1_m.35466 Au
3 87.12 comp13579_c0_seq1_m.6993 Au
3 87.12 comp7283_c0_seq1_m.19245 Au
3 87.12 comp11052_c0_seq1_m.5199 Au
3 87.12 comp20373_c0_seq1_m.10648 Au
3 87.12 comp17094_c0_seq1_m.9352 Au
3 87.12 comp14949_c0_seq1_m.7949 Au
3 87.12 comp14883_c0_seq2_m.19920 Au
3 87.12 comp13202_c0_seq1_m.6725 Au
3 87.12 comp4487_c0_seq1_m.1188 Au
3 87.12 comp2997_c0_seq1_m.601 Au
3 87.12 comp16003_c0_seq1_m.17089 Au
3 87.12 comp9528_c0_seq1_m.4192 Au
3 87.12 comp13651_c0_seq1_m.7026 Au
3 87.12 comp13131_c1_seq4_m.37238 Au
